时间s,最坏视线距离m,是否被遮
12.400,893.5665,0
12.401,893.8662,0
12.402,894.1659,0
12.403,894.4656,0
12.404,894.7653,0
12.405,895.0650,0
12.406,895.3647,0
12.407,895.6644,0
12.408,895.9642,0
12.409,896.2639,0
12.410,896.5636,0
12.411,896.8633,0
12.412,897.1630,0
12.413,897.4627,0
12.414,897.7624,0
12.415,898.0621,0
12.416,898.3618,0
12.417,898.6616,0
12.418,898.9613,0
12.419,899.2610,0
12.420,899.5607,0
12.421,899.8604,0
12.422,900.1601,0
12.423,900.4598,0
12.424,900.7595,0
12.425,901.0593,0
12.426,901.3590,0
12.427,901.6587,0
12.428,901.9584,0
12.429,902.2581,0
12.430,902.5578,0
12.431,902.8575,0
12.432,903.1572,0
12.433,903.4570,0
12.434,903.7567,0
12.435,904.0564,0
12.436,904.3561,0
12.437,904.6558,0
12.438,904.9555,0
12.439,905.2552,0
12.440,905.5549,0
12.441,905.8547,0
12.442,906.1544,0
12.443,906.4541,0
12.444,906.7538,0
12.445,907.0535,0
12.446,907.3532,0
12.447,907.6529,0
12.448,907.9526,0
12.449,908.2524,0
12.450,908.5521,0
12.451,908.8518,0
12.452,909.1515,0
12.453,909.4512,0
12.454,909.7509,0
12.455,910.0506,0
12.456,910.3503,0
12.457,910.6501,0
12.458,910.9498,0
12.459,911.2495,0
12.460,911.5492,0
12.461,911.8489,0
12.462,912.1486,0
12.463,912.4483,0
12.464,912.7480,0
12.465,913.0478,0
12.466,913.3475,0
12.467,913.6472,0
12.468,913.9469,0
12.469,914.2466,0
12.470,914.5463,0
12.471,914.8460,0
12.472,915.1457,0
12.473,915.4454,0
12.474,915.7452,0
12.475,916.0449,0
12.476,916.3446,0
12.477,916.6443,0
12.478,916.9440,0
12.479,917.2437,0
12.480,917.5434,0
12.481,917.8431,0
12.482,918.1429,0
12.483,918.4426,0
12.484,918.7423,0
12.485,919.0420,0
12.486,919.3417,0
12.487,919.6414,0
12.488,919.9411,0
12.489,920.2408,0
12.490,920.5406,0
12.491,920.8403,0
12.492,921.1400,0
12.493,921.4397,0
12.494,921.7394,0
12.495,922.0391,0
12.496,922.3388,0
12.497,922.6385,0
12.498,922.9383,0
12.499,923.2380,0
12.500,923.5377,0
12.501,923.8374,0
12.502,924.1371,0
12.503,924.4368,0
12.504,924.7365,0
12.505,925.0362,0
12.506,925.3360,0
12.507,925.6357,0
12.508,925.9354,0
12.509,926.2351,0
12.510,926.5348,0
12.511,926.8345,0
12.512,927.1342,0
12.513,927.4339,0
12.514,927.7337,0
12.515,928.0334,0
12.516,928.3331,0
12.517,928.6328,0
12.518,928.9325,0
12.519,929.2322,0
12.520,929.5319,0
12.521,929.8316,0
12.522,930.1314,0
12.523,930.4311,0
12.524,930.7308,0
12.525,931.0305,0
12.526,931.3302,0
12.527,931.6299,0
12.528,931.9296,0
12.529,932.2293,0
12.530,932.5291,0
12.531,932.8288,0
12.532,933.1285,0
12.533,933.4282,0
12.534,933.7279,0
12.535,934.0276,0
12.536,934.3273,0
12.537,934.6270,0
12.538,934.9268,0
12.539,935.2265,0
12.540,935.5262,0
12.541,935.8259,0
12.542,936.1256,0
12.543,936.4253,0
12.544,936.7250,0
12.545,937.0247,0
12.546,937.3245,0
12.547,937.6242,0
12.548,937.9239,0
12.549,938.2236,0
12.550,938.5233,0
12.551,938.8230,0
12.552,939.1227,0
12.553,939.4224,0
12.554,939.7222,0
12.555,940.0219,0
12.556,940.3216,0
12.557,940.6213,0
12.558,940.9210,0
12.559,941.2207,0
12.560,941.5204,0
12.561,941.8201,0
12.562,942.1199,0
12.563,942.4196,0
12.564,942.7193,0
12.565,943.0190,0
12.566,943.3187,0
12.567,943.6184,0
12.568,943.9181,0
12.569,944.2178,0
12.570,944.5176,0
12.571,944.8173,0
12.572,945.1170,0
12.573,945.4167,0
12.574,945.7164,0
12.575,946.0161,0
12.576,946.3158,0
12.577,946.6156,0
12.578,946.9153,0
12.579,947.2150,0
12.580,947.5147,0
12.581,947.8144,0
12.582,948.1141,0
12.583,948.4138,0
12.584,948.7135,0
12.585,949.0133,0
12.586,949.3130,0
12.587,949.6127,0
12.588,949.9124,0
12.589,950.2121,0
12.590,950.5118,0
12.591,950.8115,0
12.592,951.1112,0
12.593,951.4110,0
12.594,951.7107,0
12.595,952.0104,0
12.596,952.3101,0
12.597,952.6098,0
12.598,952.9095,0
12.599,953.2092,0
12.600,953.5089,0
12.601,953.8087,0
12.602,954.1084,0
12.603,954.4081,0
12.604,954.7078,0
12.605,955.0075,0
12.606,955.3072,0
12.607,955.6069,0
12.608,955.9066,0
12.609,956.2064,0
12.610,956.5061,0
12.611,956.8058,0
12.612,957.1055,0
12.613,957.4052,0
12.614,957.7049,0
12.615,958.0046,0
12.616,958.3043,0
12.617,958.6041,0
12.618,958.9038,0
12.619,959.2035,0
12.620,959.5032,0
12.621,959.8029,0
12.622,960.1026,0
12.623,960.4023,0
12.624,960.7020,0
12.625,961.0018,0
12.626,961.3015,0
12.627,961.6012,0
12.628,961.9009,0
12.629,962.2006,0
12.630,962.5003,0
12.631,962.8000,0
12.632,963.0997,0
12.633,963.3995,0
12.634,963.6992,0
12.635,963.9989,0
12.636,964.2986,0
12.637,964.5983,0
12.638,964.8980,0
12.639,965.1977,0
12.640,965.4975,0
12.641,965.7972,0
12.642,966.0969,0
12.643,966.3966,0
12.644,966.6963,0
12.645,966.9960,0
12.646,967.2957,0
12.647,967.5954,0
12.648,967.8952,0
12.649,968.1949,0
12.650,968.4946,0
12.651,968.7943,0
12.652,969.0940,0
12.653,969.3937,0
12.654,969.6934,0
12.655,969.9931,0
12.656,970.2929,0
12.657,970.5926,0
12.658,970.8923,0
12.659,971.1920,0
12.660,971.4917,0
12.661,971.7914,0
12.662,972.0911,0
12.663,972.3908,0
12.664,972.6906,0
12.665,972.9903,0
12.666,973.2900,0
12.667,973.5897,0
12.668,973.8894,0
12.669,974.1891,0
12.670,974.4888,0
12.671,974.7885,0
12.672,975.0883,0
12.673,975.3880,0
12.674,975.6877,0
12.675,975.9874,0
12.676,976.2871,0
12.677,976.5868,0
12.678,976.8865,0
12.679,977.1863,0
12.680,977.4860,0
12.681,977.7857,0
12.682,978.0854,0
12.683,978.3851,0
12.684,978.6848,0
12.685,978.9845,0
12.686,979.2842,0
12.687,979.5840,0
12.688,979.8837,0
12.689,980.1834,0
12.690,980.4831,0
12.691,980.7828,0
12.692,981.0825,0
12.693,981.3822,0
12.694,981.6819,0
12.695,981.9817,0
12.696,982.2814,0
12.697,982.5811,0
12.698,982.8808,0
12.699,983.1805,0
12.700,983.4802,0
12.701,983.7799,0
12.702,984.0796,0
12.703,984.3794,0
12.704,984.6791,0
12.705,984.9788,0
12.706,985.2785,0
12.707,985.5782,0
12.708,985.8779,0
12.709,986.1776,0
12.710,986.4774,0
12.711,986.7771,0
12.712,987.0768,0
12.713,987.3765,0
12.714,987.6762,0
12.715,987.9759,0
12.716,988.2756,0
12.717,988.5753,0
12.718,988.8751,0
12.719,989.1748,0
12.720,989.4745,0
12.721,989.7742,0
12.722,990.0739,0
12.723,990.3736,0
12.724,990.6733,0
12.725,990.9730,0
12.726,991.2728,0
12.727,991.5725,0
12.728,991.8722,0
12.729,992.1719,0
12.730,992.4716,0
12.731,992.7713,0
12.732,993.0710,0
12.733,993.3707,0
12.734,993.6705,0
12.735,993.9702,0
12.736,994.2699,0
12.737,994.5696,0
12.738,994.8693,0
12.739,995.1690,0
12.740,995.4687,0
12.741,995.7685,0
12.742,996.0682,0
12.743,996.3679,0
12.744,996.6676,0
12.745,996.9673,0
12.746,997.2670,0
12.747,997.5667,0
12.748,997.8664,0
12.749,998.1662,0
12.750,998.4659,0
12.751,998.7656,0
12.752,999.0653,0
12.753,999.3650,0
12.754,999.6647,0
12.755,999.9644,0
12.756,1000.2641,0
12.757,1000.5639,0
12.758,1000.8636,0
12.759,1001.1633,0
12.760,1001.4630,0
12.761,1001.7627,0
12.762,1002.0624,0
12.763,1002.3621,0
12.764,1002.6619,0
12.765,1002.9616,0
12.766,1003.2613,0
12.767,1003.5610,0
12.768,1003.8607,0
12.769,1004.1604,0
12.770,1004.4601,0
12.771,1004.7598,0
12.772,1005.0596,0
12.773,1005.3593,0
12.774,1005.6590,0
12.775,1005.9587,0
12.776,1006.2584,0
12.777,1006.5581,0
12.778,1006.8578,0
12.779,1007.1575,0
12.780,1007.4573,0
12.781,1007.7570,0
12.782,1008.0567,0
12.783,1008.3564,0
12.784,1008.6561,0
12.785,1008.9558,0
12.786,1009.2555,0
12.787,1009.5553,0
12.788,1009.8550,0
12.789,1010.1547,0
12.790,1010.4544,0
12.791,1010.7541,0
12.792,1011.0538,0
12.793,1011.3535,0
12.794,1011.6532,0
12.795,1011.9530,0
12.796,1012.2527,0
12.797,1012.5524,0
12.798,1012.8521,0
12.799,1013.1518,0
12.800,1013.4515,0
12.801,1013.7512,0
12.802,1014.0509,0
12.803,1014.3507,0
12.804,1014.6504,0
12.805,1014.9501,0
12.806,1015.2498,0
12.807,1015.5495,0
12.808,1015.8492,0
12.809,1016.1489,0
12.810,1016.4487,0
12.811,1016.7484,0
12.812,1017.0481,0
12.813,1017.3478,0
12.814,1017.6475,0
12.815,1017.9472,0
12.816,1018.2469,0
12.817,1018.5466,0
12.818,1018.8464,0
12.819,1019.1461,0
12.820,1019.4458,0
12.821,1019.7455,0
12.822,1020.0452,0
12.823,1020.3449,0
12.824,1020.6446,0
12.825,1020.9444,0
12.826,1021.2441,0
12.827,1021.5438,0
12.828,1021.8435,0
12.829,1022.1432,0
12.830,1022.4429,0
12.831,1022.7426,0
12.832,1023.0423,0
12.833,1023.3421,0
12.834,1023.6418,0
12.835,1023.9415,0
12.836,1024.2412,0
12.837,1024.5409,0
12.838,1024.8406,0
12.839,1025.1403,0
12.840,1025.4400,0
12.841,1025.7398,0
12.842,1026.0395,0
12.843,1026.3392,0
12.844,1026.6389,0
12.845,1026.9386,0
12.846,1027.2383,0
12.847,1027.5380,0
12.848,1027.8378,0
12.849,1028.1375,0
12.850,1028.4372,0
12.851,1028.7369,0
12.852,1029.0366,0
12.853,1029.3363,0
12.854,1029.6360,0
12.855,1029.9357,0
12.856,1030.2355,0
12.857,1030.5352,0
12.858,1030.8349,0
12.859,1031.1346,0
12.860,1031.4343,0
12.861,1031.7340,0
12.862,1032.0337,0
12.863,1032.3335,0
12.864,1032.6332,0
12.865,1032.9329,0
12.866,1033.2326,0
12.867,1033.5323,0
12.868,1033.8320,0
12.869,1034.1317,0
12.870,1034.4314,0
12.871,1034.7312,0
12.872,1035.0309,0
12.873,1035.3306,0
12.874,1035.6303,0
12.875,1035.9300,0
12.876,1036.2297,0
12.877,1036.5294,0
12.878,1036.8292,0
12.879,1037.1289,0
12.880,1037.4286,0
12.881,1037.7283,0
12.882,1038.0280,0
12.883,1038.3277,0
12.884,1038.6274,0
12.885,1038.9271,0
12.886,1039.2269,0
12.887,1039.5266,0
12.888,1039.8263,0
12.889,1040.1260,0
12.890,1040.4257,0
12.891,1040.7254,0
12.892,1041.0251,0
12.893,1041.3248,0
12.894,1041.6246,0
12.895,1041.9243,0
12.896,1042.2240,0
12.897,1042.5237,0
12.898,1042.8234,0
12.899,1043.1231,0
12.900,1043.4228,0
12.901,1043.7226,0
12.902,1044.0223,0
12.903,1044.3220,0
12.904,1044.6217,0
12.905,1044.9214,0
12.906,1045.2211,0
12.907,1045.5208,0
12.908,1045.8205,0
12.909,1046.1203,0
12.910,1046.4200,0
12.911,1046.7197,0
12.912,1047.0194,0
12.913,1047.3191,0
12.914,1047.6188,0
12.915,1047.9185,0
12.916,1048.2183,0
12.917,1048.5180,0
12.918,1048.8177,0
12.919,1049.1174,0
12.920,1049.4171,0
12.921,1049.7168,0
12.922,1050.0165,0
12.923,1050.3162,0
12.924,1050.6160,0
12.925,1050.9157,0
12.926,1051.2154,0
12.927,1051.5151,0
12.928,1051.8148,0
12.929,1052.1145,0
12.930,1052.4142,0
12.931,1052.7140,0
12.932,1053.0137,0
12.933,1053.3134,0
12.934,1053.6131,0
12.935,1053.9128,0
12.936,1054.2125,0
12.937,1054.5122,0
12.938,1054.8119,0
12.939,1055.1117,0
12.940,1055.4114,0
12.941,1055.7111,0
12.942,1056.0108,0
12.943,1056.3105,0
12.944,1056.6102,0
12.945,1056.9099,0
12.946,1057.2097,0
12.947,1057.5094,0
12.948,1057.8091,0
12.949,1058.1088,0
12.950,1058.4085,0
12.951,1058.7082,0
12.952,1059.0079,0
12.953,1059.3076,0
12.954,1059.6074,0
12.955,1059.9071,0
12.956,1060.2068,0
12.957,1060.5065,0
12.958,1060.8062,0
12.959,1061.1059,0
12.960,1061.4056,0
12.961,1061.7054,0
12.962,1062.0051,0
12.963,1062.3048,0
12.964,1062.6045,0
12.965,1062.9042,0
12.966,1063.2039,0
12.967,1063.5036,0
12.968,1063.8034,0
12.969,1064.1031,0
12.970,1064.4028,0
12.971,1064.7025,0
12.972,1065.0022,0
12.973,1065.3019,0
12.974,1065.6016,0
12.975,1065.9013,0
12.976,1066.2011,0
12.977,1066.5008,0
12.978,1066.8005,0
12.979,1067.1002,0
12.980,1067.3999,0
12.981,1067.6996,0
12.982,1067.9993,0
12.983,1068.2991,0
12.984,1068.5988,0
12.985,1068.8985,0
12.986,1069.1982,0
12.987,1069.4979,0
12.988,1069.7976,0
12.989,1070.0973,0
12.990,1070.3970,0
12.991,1070.6968,0
12.992,1070.9965,0
12.993,1071.2962,0
12.994,1071.5959,0
12.995,1071.8956,0
12.996,1072.1953,0
12.997,1072.4950,0
12.998,1072.7948,0
12.999,1073.0945,0
13.000,1073.3942,0
13.001,1073.6939,0
13.002,1073.9936,0
13.003,1074.2933,0
13.004,1074.5930,0
13.005,1074.8927,0
13.006,1075.1925,0
13.007,1075.4922,0
13.008,1075.7919,0
13.009,1076.0916,0
13.010,1076.3913,0
13.011,1076.6910,0
13.012,1076.9907,0
13.013,1077.2905,0
13.014,1077.5902,0
13.015,1077.8899,0
13.016,1078.1896,0
13.017,1078.4893,0
13.018,1078.7890,0
13.019,1079.0887,0
13.020,1079.3885,0
13.021,1079.6882,0
13.022,1079.9879,0
13.023,1080.2876,0
13.024,1080.5873,0
13.025,1080.8870,0
13.026,1081.1867,0
13.027,1081.4864,0
13.028,1081.7862,0
13.029,1082.0859,0
13.030,1082.3856,0
13.031,1082.6853,0
13.032,1082.9850,0
13.033,1083.2847,0
13.034,1083.5844,0
13.035,1083.8842,0
13.036,1084.1839,0
13.037,1084.4836,0
13.038,1084.7833,0
13.039,1085.0830,0
13.040,1085.3827,0
13.041,1085.6824,0
13.042,1085.9821,0
13.043,1086.2819,0
13.044,1086.5816,0
13.045,1086.8813,0
13.046,1087.1810,0
13.047,1087.4807,0
13.048,1087.7804,0
13.049,1088.0801,0
13.050,1088.3799,0
13.051,1088.6796,0
13.052,1088.9793,0
13.053,1089.2790,0
13.054,1089.5787,0
13.055,1089.8784,0
13.056,1090.1781,0
13.057,1090.4779,0
13.058,1090.7776,0
13.059,1091.0773,0
13.060,1091.3770,0
13.061,1091.6767,0
13.062,1091.9764,0
13.063,1092.2761,0
13.064,1092.5758,0
13.065,1092.8756,0
13.066,1093.1753,0
13.067,1093.4750,0
13.068,1093.7747,0
13.069,1094.0744,0
13.070,1094.3741,0
13.071,1094.6738,0
13.072,1094.9736,0
13.073,1095.2733,0
13.074,1095.5730,0
13.075,1095.8727,0
13.076,1096.1724,0
13.077,1096.4721,0
13.078,1096.7718,0
13.079,1097.0715,0
13.080,1097.3713,0
13.081,1097.6710,0
13.082,1097.9707,0
13.083,1098.2704,0
13.084,1098.5701,0
13.085,1098.8698,0
13.086,1099.1695,0
13.087,1099.4693,0
13.088,1099.7690,0
13.089,1100.0687,0
13.090,1100.3684,0
13.091,1100.6681,0
13.092,1100.9678,0
13.093,1101.2675,0
13.094,1101.5673,0
13.095,1101.8670,0
13.096,1102.1667,0
13.097,1102.4664,0
13.098,1102.7661,0
13.099,1103.0658,0
13.100,1103.3655,0
13.101,1103.6652,0
13.102,1103.9650,0
13.103,1104.2647,0
13.104,1104.5644,0
13.105,1104.8641,0
13.106,1105.1638,0
13.107,1105.4635,0
13.108,1105.7632,0
13.109,1106.0630,0
13.110,1106.3627,0
13.111,1106.6624,0
13.112,1106.9621,0
13.113,1107.2618,0
13.114,1107.5615,0
13.115,1107.8612,0
13.116,1108.1610,0
13.117,1108.4607,0
13.118,1108.7604,0
13.119,1109.0601,0
13.120,1109.3598,0
13.121,1109.6595,0
13.122,1109.9592,0
13.123,1110.2589,0
13.124,1110.5587,0
13.125,1110.8584,0
13.126,1111.1581,0
13.127,1111.4578,0
13.128,1111.7575,0
13.129,1112.0572,0
13.130,1112.3569,0
13.131,1112.6567,0
13.132,1112.9564,0
13.133,1113.2561,0
13.134,1113.5558,0
13.135,1113.8555,0
13.136,1114.1552,0
13.137,1114.4549,0
13.138,1114.7547,0
13.139,1115.0544,0
13.140,1115.3541,0
13.141,1115.6538,0
13.142,1115.9535,0
13.143,1116.2532,0
13.144,1116.5529,0
13.145,1116.8526,0
13.146,1117.1524,0
13.147,1117.4521,0
13.148,1117.7518,0
13.149,1118.0515,0
13.150,1118.3512,0
13.151,1118.6509,0
13.152,1118.9506,0
13.153,1119.2504,0
13.154,1119.5501,0
13.155,1119.8498,0
13.156,1120.1495,0
13.157,1120.4492,0
13.158,1120.7489,0
13.159,1121.0486,0
13.160,1121.3484,0
13.161,1121.6481,0
13.162,1121.9478,0
13.163,1122.2475,0
13.164,1122.5472,0
13.165,1122.8469,0
13.166,1123.1466,0
13.167,1123.4464,0
13.168,1123.7461,0
13.169,1124.0458,0
13.170,1124.3455,0
13.171,1124.6452,0
13.172,1124.9449,0
13.173,1125.2446,0
13.174,1125.5443,0
13.175,1125.8441,0
13.176,1126.1438,0
13.177,1126.4435,0
13.178,1126.7432,0
13.179,1127.0429,0
13.180,1127.3426,0
13.181,1127.6423,0
13.182,1127.9421,0
13.183,1128.2418,0
13.184,1128.5415,0
13.185,1128.8412,0
13.186,1129.1409,0
13.187,1129.4406,0
13.188,1129.7403,0
13.189,1130.0401,0
13.190,1130.3398,0
13.191,1130.6395,0
13.192,1130.9392,0
13.193,1131.2389,0
13.194,1131.5386,0
13.195,1131.8383,0
13.196,1132.1380,0
13.197,1132.4378,0
13.198,1132.7375,0
13.199,1133.0372,0
13.200,1133.3369,0
13.201,1133.6366,0
13.202,1133.9363,0
13.203,1134.2360,0
13.204,1134.5358,0
13.205,1134.8355,0
13.206,1135.1352,0
13.207,1135.4349,0
13.208,1135.7346,0
13.209,1136.0343,0
13.210,1136.3340,0
13.211,1136.6338,0
13.212,1136.9335,0
13.213,1137.2332,0
13.214,1137.5329,0
13.215,1137.8326,0
13.216,1138.1323,0
13.217,1138.4320,0
13.218,1138.7318,0
13.219,1139.0315,0
13.220,1139.3312,0
13.221,1139.6309,0
13.222,1139.9306,0
13.223,1140.2303,0
13.224,1140.5300,0
13.225,1140.8297,0
13.226,1141.1295,0
13.227,1141.4292,0
13.228,1141.7289,0
13.229,1142.0286,0
13.230,1142.3283,0
13.231,1142.6280,0
13.232,1142.9277,0
13.233,1143.2275,0
13.234,1143.5272,0
13.235,1143.8269,0
13.236,1144.1266,0
13.237,1144.4263,0
13.238,1144.7260,0
13.239,1145.0257,0
13.240,1145.3255,0
13.241,1145.6252,0
13.242,1145.9249,0
13.243,1146.2246,0
13.244,1146.5243,0
13.245,1146.8240,0
13.246,1147.1237,0
13.247,1147.4235,0
13.248,1147.7232,0
13.249,1148.0229,0
13.250,1148.3226,0
13.251,1148.6223,0
13.252,1148.9220,0
13.253,1149.2217,0
13.254,1149.5214,0
13.255,1149.8212,0
13.256,1150.1209,0
13.257,1150.4206,0
13.258,1150.7203,0
13.259,1151.0200,0
13.260,1151.3197,0
13.261,1151.6194,0
13.262,1151.9192,0
13.263,1152.2189,0
13.264,1152.5186,0
13.265,1152.8183,0
13.266,1153.1180,0
13.267,1153.4177,0
13.268,1153.7174,0
13.269,1154.0172,0
13.270,1154.3169,0
13.271,1154.6166,0
13.272,1154.9163,0
13.273,1155.2160,0
13.274,1155.5157,0
13.275,1155.8154,0
13.276,1156.1152,0
13.277,1156.4149,0
13.278,1156.7146,0
13.279,1157.0143,0
13.280,1157.3140,0
13.281,1157.6137,0
13.282,1157.9134,0
13.283,1158.2131,0
13.284,1158.5129,0
13.285,1158.8126,0
13.286,1159.1123,0
13.287,1159.4120,0
13.288,1159.7117,0
13.289,1160.0114,0
13.290,1160.3111,0
13.291,1160.6109,0
13.292,1160.9106,0
13.293,1161.2103,0
13.294,1161.5100,0
13.295,1161.8097,0
13.296,1162.1094,0
13.297,1162.4091,0
13.298,1162.7089,0
13.299,1163.0086,0
13.300,1163.3083,0
13.301,1163.6080,0
13.302,1163.9077,0
13.303,1164.2074,0
13.304,1164.5071,0
13.305,1164.8069,0
13.306,1165.1066,0
13.307,1165.4063,0
13.308,1165.7060,0
13.309,1166.0057,0
13.310,1166.3054,0
13.311,1166.6051,0
13.312,1166.9049,0
13.313,1167.2046,0
13.314,1167.5043,0
13.315,1167.8040,0
13.316,1168.1037,0
13.317,1168.4034,0
13.318,1168.7031,0
13.319,1169.0029,0
13.320,1169.3026,0
13.321,1169.6023,0
13.322,1169.9020,0
13.323,1170.2017,0
13.324,1170.5014,0
13.325,1170.8011,0
13.326,1171.1008,0
13.327,1171.4006,0
13.328,1171.7003,0
13.329,1172.0000,0
13.330,1172.2997,0
13.331,1172.5994,0
13.332,1172.8991,0
13.333,1173.1988,0
13.334,1173.4986,0
13.335,1173.7983,0
13.336,1174.0980,0
13.337,1174.3977,0
13.338,1174.6974,0
13.339,1174.9971,0
13.340,1175.2968,0
13.341,1175.5966,0
13.342,1175.8963,0
13.343,1176.1960,0
13.344,1176.4957,0
13.345,1176.7954,0
13.346,1177.0951,0
13.347,1177.3948,0
13.348,1177.6946,0
13.349,1177.9943,0
13.350,1178.2940,0
13.351,1178.5937,0
13.352,1178.8934,0
13.353,1179.1931,0
13.354,1179.4928,0
13.355,1179.7926,0
13.356,1180.0923,0
13.357,1180.3920,0
13.358,1180.6917,0
13.359,1180.9914,0
13.360,1181.2911,0
13.361,1181.5908,0
13.362,1181.8905,0
13.363,1182.1903,0
13.364,1182.4900,0
13.365,1182.7897,0
13.366,1183.0894,0
13.367,1183.3891,0
13.368,1183.6888,0
13.369,1183.9885,0
13.370,1184.2883,0
13.371,1184.5880,0
13.372,1184.8877,0
13.373,1185.1874,0
13.374,1185.4871,0
13.375,1185.7868,0
13.376,1186.0865,0
13.377,1186.3863,0
13.378,1186.6860,0
13.379,1186.9857,0
13.380,1187.2854,0
13.381,1187.5851,0
13.382,1187.8848,0
13.383,1188.1845,0
13.384,1188.4843,0
13.385,1188.7840,0
13.386,1189.0837,0
13.387,1189.3834,0
13.388,1189.6831,0
13.389,1189.9828,0
13.390,1190.2825,0
13.391,1190.5823,0
13.392,1190.8820,0
13.393,1191.1817,0
13.394,1191.4814,0
13.395,1191.7811,0
13.396,1192.0808,0
13.397,1192.3805,0
13.398,1192.6803,0
13.399,1192.9800,0
13.400,1193.2797,0
13.401,1193.5794,0
13.402,1193.8791,0
13.403,1194.1788,0
13.404,1194.4785,0
13.405,1194.7783,0
13.406,1195.0780,0
13.407,1195.3777,0
13.408,1195.6774,0
13.409,1195.9771,0
13.410,1196.2768,0
13.411,1196.5765,0
13.412,1196.8762,0
13.413,1197.1760,0
13.414,1197.4757,0
13.415,1197.7754,0
13.416,1198.0751,0
13.417,1198.3748,0
13.418,1198.6745,0
13.419,1198.9742,0
13.420,1199.2740,0
13.421,1199.5737,0
13.422,1199.8734,0
13.423,1200.1731,0
13.424,1200.4728,0
13.425,1200.7725,0
13.426,1201.0722,0
13.427,1201.3720,0
13.428,1201.6717,0
13.429,1201.9714,0
13.430,1202.2711,0
13.431,1202.5708,0
13.432,1202.8705,0
13.433,1203.1702,0
13.434,1203.4700,0
13.435,1203.7697,0
13.436,1204.0694,0
13.437,1204.3691,0
13.438,1204.6688,0
13.439,1204.9685,0
13.440,1205.2682,0
13.441,1205.5680,0
13.442,1205.8677,0
13.443,1206.1674,0
13.444,1206.4671,0
13.445,1206.7668,0
13.446,1207.0665,0
13.447,1207.3662,0
13.448,1207.6660,0
13.449,1207.9657,0
13.450,1208.2654,0
13.451,1208.5651,0
13.452,1208.8648,0
13.453,1209.1645,0
13.454,1209.4642,0
13.455,1209.7640,0
13.456,1210.0637,0
13.457,1210.3634,0
13.458,1210.6631,0
13.459,1210.9628,0
13.460,1211.2625,0
13.461,1211.5622,0
13.462,1211.8620,0
13.463,1212.1617,0
13.464,1212.4614,0
13.465,1212.7611,0
13.466,1213.0608,0
13.467,1213.3605,0
13.468,1213.6602,0
13.469,1213.9600,0
13.470,1214.2597,0
13.471,1214.5594,0
13.472,1214.8591,0
13.473,1215.1588,0
13.474,1215.4585,0
13.475,1215.7582,0
13.476,1216.0579,0
13.477,1216.3577,0
13.478,1216.6574,0
13.479,1216.9571,0
13.480,1217.2568,0
13.481,1217.5565,0
13.482,1217.8562,0
13.483,1218.1559,0
13.484,1218.4557,0
13.485,1218.7554,0
13.486,1219.0551,0
13.487,1219.3548,0
13.488,1219.6545,0
13.489,1219.9542,0
13.490,1220.2539,0
13.491,1220.5537,0
13.492,1220.8534,0
13.493,1221.1531,0
13.494,1221.4528,0
13.495,1221.7525,0
13.496,1222.0522,0
13.497,1222.3519,0
13.498,1222.6517,0
13.499,1222.9514,0
13.500,1223.2511,0
13.501,1223.5508,0
13.502,1223.8505,0
13.503,1224.1502,0
13.504,1224.4499,0
13.505,1224.7497,0
13.506,1225.0494,0
13.507,1225.3491,0
13.508,1225.6488,0
13.509,1225.9485,0
13.510,1226.2482,0
13.511,1226.5479,0
13.512,1226.8477,0
13.513,1227.1474,0
13.514,1227.4471,0
13.515,1227.7468,0
13.516,1228.0465,0
13.517,1228.3462,0
13.518,1228.6459,0
13.519,1228.9457,0
13.520,1229.2454,0
13.521,1229.5451,0
13.522,1229.8448,0
13.523,1230.1445,0
13.524,1230.4442,0
13.525,1230.7439,0
13.526,1231.0437,0
13.527,1231.3434,0
13.528,1231.6431,0
13.529,1231.9428,0
13.530,1232.2425,0
13.531,1232.5422,0
13.532,1232.8419,0
13.533,1233.1417,0
13.534,1233.4414,0
13.535,1233.7411,0
13.536,1234.0408,0
13.537,1234.3405,0
13.538,1234.6402,0
13.539,1234.9399,0
13.540,1235.2397,0
13.541,1235.5394,0
13.542,1235.8391,0
13.543,1236.1388,0
13.544,1236.4385,0
13.545,1236.7382,0
13.546,1237.0379,0
13.547,1237.3377,0
13.548,1237.6374,0
13.549,1237.9371,0
13.550,1238.2368,0
13.551,1238.5365,0
13.552,1238.8362,0
13.553,1239.1359,0
13.554,1239.4357,0
13.555,1239.7354,0
13.556,1240.0351,0
13.557,1240.3348,0
13.558,1240.6345,0
13.559,1240.9342,0
13.560,1241.2339,0
13.561,1241.5337,0
13.562,1241.8334,0
13.563,1242.1331,0
13.564,1242.4328,0
13.565,1242.7325,0
13.566,1243.0322,0
13.567,1243.3319,0
13.568,1243.6317,0
13.569,1243.9314,0
13.570,1244.2311,0
13.571,1244.5308,0
13.572,1244.8305,0
13.573,1245.1302,0
13.574,1245.4299,0
13.575,1245.7297,0
13.576,1246.0294,0
13.577,1246.3291,0
13.578,1246.6288,0
13.579,1246.9285,0
13.580,1247.2282,0
13.581,1247.5279,0
13.582,1247.8277,0
13.583,1248.1274,0
